"INSTANT COFFEE TYPE,REGION,SUB REGION,Country,Country Code,Segment,Sub-segment,SBUX Segments,Manufacturer,Brand,Time,Volume in cups Sales,Value Sales Local"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,ROMBOUTS,ROMBOUTS,01-11-2020,56771,69896705"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,ROMBOUTS,ROMBOUTS,01-11-2019,66820,12784782"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-01-2019,8894,60092014"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-02-2019,49325,4247997"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-03-2019,12889,26581634"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-04-2019,34100,25407179"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-05-2019,38566,58388392"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-12-2019,16364,68929631"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-01-2020,67119,25840213"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-02-2020,29335,62119716"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-03-2020,52924,43275892"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-04-2020,12386,62496601"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-05-2020,11872,41535440"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-06-2020,46178,59385066"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-07-2020,67762,38403111"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-08-2020,31552,42953"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-09-2020,61718,61924195"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-06-2019,44188,30685254"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-07-2019,45438,20877772"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-08-2019,13803,69288718"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-09-2019,1545,61646641"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-10-2019,28578,62353470"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-10-2020,51233,33621227"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-11-2020,40108,1085308"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,MIKO,01-11-2019,35194,496871"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-01-2019,53851,69776220"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-02-2019,24728,6708090"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-03-2019,44190,24850585"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-04-2019,20512,69736713"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-05-2019,51988,9654769"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-12-2019,60780,41520803"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-01-2020,55039,53095181"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-02-2020,19313,12167341"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-03-2020,7473,53660699"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-04-2020,27260,18921110"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-05-2020,35262,35473510"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-06-2020,12287,66879011"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-07-2020,64125,9112035"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-08-2020,49322,37372938"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-09-2020,13770,36357402"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-06-2019,21774,65111951"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-07-2019,28489,37566974"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-08-2019,1283,57788627"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-09-2019,45497,47789450"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-10-2019,27132,50607713"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-10-2020,2897,49616959"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-11-2020,61555,55656421"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JAVA,JAVA,01-11-2019,25263,16259986"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-01-2019,34183,17967728"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-02-2019,56516,31394933"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-03-2019,57976,48432979"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-04-2019,45392,22605652"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-05-2019,13854,52767587"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-12-2019,42218,20500715"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-01-2020,39741,23269804"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-02-2020,53821,49978294"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-03-2020,18607,14617580"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-04-2020,52663,52244308"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-05-2020,51240,8838079"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-06-2020,47815,16016687"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-07-2020,50450,62167585"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-08-2020,41351,5407419"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-09-2020,40723,42577851"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-06-2019,24604,59641149"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-07-2019,10990,26510593"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-08-2019,36150,3830470"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-09-2019,52228,30232395"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-10-2019,29081,18815563"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-10-2020,23328,66200641"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-11-2020,11899,53734450"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,JACQMOTTE,01-11-2019,39160,65781559"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-01-2019,69872,31120365"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-02-2019,11335,43261099"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-03-2019,58844,53681002"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-04-2019,48391,59096025"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-05-2019,64644,28549538"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-12-2019,54069,9451184"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-01-2020,31732,38805454"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-02-2020,19385,58467871"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-03-2020,23394,12657396"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-04-2020,46818,35267267"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-05-2020,64599,41559566"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-06-2020,11804,23819363"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-07-2020,58205,53278501"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-08-2020,2783,48663219"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-09-2020,35958,31795647"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-06-2019,22801,8529937"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-07-2019,61,40134311"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-08-2019,49737,40601727"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-09-2019,47626,61679700"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-10-2019,33552,8163663"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-10-2020,46779,34867545"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-11-2020,40037,32418297"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,GRAND MERE,01-11-2019,61882,66248036"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-01-2019,44687,7025421"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-02-2019,16356,49135026"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-03-2019,25216,57691505"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-04-2019,62270,14973643"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-05-2019,41640,54544562"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-12-2019,21273,45116926"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-01-2020,35863,9401712"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-02-2020,3293,43400024"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-03-2020,29612,10070442"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-04-2020,55675,59023222"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-05-2020,37880,47189118"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-06-2020,39807,20298632"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-07-2020,1978,46754323"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-08-2020,28033,4020712"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-09-2020,16573,65805186"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-06-2019,29468,65671115"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-07-2019,47099,10440376"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-08-2019,7079,29418656"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-09-2019,33516,22330543"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-10-2019,56194,14523650"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-10-2020,43131,27591237"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-11-2020,56780,33047335"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,JDE,DOUWE EGBERTS,01-11-2019,37300,32431552"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-01-2019,20694,28133331"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-02-2019,69407,48441373"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-03-2019,40958,10449214"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-04-2019,24027,52351450"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-05-2019,34771,5002424"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-12-2019,14703,52331199"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-01-2020,28912,24691305"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-02-2020,3876,11718500"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-03-2020,24704,24696664"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-04-2020,31780,37213557"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-05-2020,65801,38272277"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-06-2020,31132,24248151"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-07-2020,19321,43553536"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-08-2020,41295,27814049"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-09-2020,48700,52175088"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-06-2019,8903,1223897"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-07-2019,30168,63530579"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-08-2019,15642,69744011"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-09-2019,6231,49928329"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-10-2019,35245,29618478"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-10-2020,64734,30295402"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-11-2020,45095,35416595"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,CAFES 5 CLOCHERS,CAFES 5 CLOCHERS,01-11-2019,32791,2004559"
"NOT APPLICABLE,EMENA,WESTERN EUROPE,BELGIUM,BE,ROAST & GROUND,PORTIONED NON SYSTEM,R&G,MIKO COFFEE,BRUYNOOGHE,01-01-2019,42879,21069637"
